,precision,recall,fscores,MAPs,nDCGs
0,0.5688888888888889,0.09127350208662974,0.1513469456170505,0.5688888888888889,0.5688888888888889
1,0.4955555555555556,0.15951605098090282,0.2274338539243523,0.6155555555555555,0.6129244276696282
2,0.44444444444444425,0.20941383923887763,0.265695229323763,0.6400000000000001,0.6529531000892567
3,0.4222222222222222,0.2533006786055113,0.29433970866193715,0.6435802469135803,0.6754628662976799
4,0.3973333333333338,0.29682248577437725,0.3138279527588002,0.6371728395061732,0.6839350780048763
5,0.362962962962963,0.32186694748550565,0.3148285744177562,0.6252950617283952,0.6803254048674852
6,0.33650793650793676,0.3435397125333997,0.3137851590296954,0.6175363315696649,0.6785521427924374
7,0.3188888888888889,0.3687690714098175,0.31574948283702314,0.6093253464348705,0.6761106468239959
8,0.3022222222222226,0.3888829803891762,0.3141224686966235,0.6017227450239357,0.6767332580371711
9,0.2911111111111114,0.4132131070526362,0.3161023753568151,0.592302832367515,0.6757982794451148
